2025-01-01 00:00:00,ETHUSDC,3330.93000000,3367.40000000,3308.31000000,3353.21000000,22949.21130000,76648098.91051000
2025-01-02 00:00:00,ETHUSDC,3353.23000000,3516.60000000,3347.59000000,3452.38000000,39122.26470000,134646037.12541000
2025-01-03 00:00:00,ETHUSDC,3452.75000000,3628.94000000,3420.60000000,3607.73000000,48046.44380000,170128113.30635700
2025-01-04 00:00:00,ETHUSDC,3607.73000000,3670.45000000,3571.43000000,3656.14000000,29171.63860000,105551623.13484400
2025-01-05 00:00:00,ETHUSDC,3656.15000000,3674.73000000,3593.28000000,3635.48000000,21623.08830000,78521357.94747200
2025-01-06 00:00:00,ETHUSDC,3635.49000000,3745.37000000,3610.30000000,3688.96000000,45253.08980000,166284309.21306900
2025-01-07 00:00:00,ETHUSDC,3688.80000000,3702.39000000,3355.40000000,3380.53000000,91101.90820000,316632106.79830100
2025-01-08 00:00:00,ETHUSDC,3380.52000000,3414.40000000,3207.31000000,3326.41000000,87555.05170000,291005499.62978200
2025-01-09 00:00:00,ETHUSDC,3326.40000000,3356.61000000,3156.08000000,3218.92000000,67917.29290000,222094570.49956700
2025-01-10 00:00:00,ETHUSDC,3219.19000000,3321.67000000,3194.37000000,3266.72000000,59002.89310000,192502263.95167800
2025-01-11 00:00:00,ETHUSDC,3266.22000000,3318.90000000,3216.10000000,3281.93000000,18844.34440000,61517352.25580800
2025-01-12 00:00:00,ETHUSDC,3281.99000000,3298.30000000,3223.36000000,3265.40000000,18139.01870000,59211889.18493400
2025-01-13 00:00:00,ETHUSDC,3266.19000000,3336.59000000,2911.00000000,3136.79000000,106504.37980000,329209105.94775400
2025-01-14 00:00:00,ETHUSDC,3136.80000000,3255.99000000,3124.55000000,3224.20000000,55862.89270000,178799247.24068500
2025-01-15 00:00:00,ETHUSDC,3224.49000000,3480.00000000,3185.50000000,3451.80000000,77414.34580000,257438806.62131900
2025-01-16 00:00:00,ETHUSDC,3451.71000000,3460.07000000,3264.16000000,3308.08000000,68200.99740000,227710741.00331300
2025-01-17 00:00:00,ETHUSDC,3307.91000000,3527.00000000,3307.32000000,3474.97000000,76866.24080000,263021998.72610300
2025-01-18 00:00:00,ETHUSDC,3475.38000000,3495.94000000,3225.43000000,3304.17000000,97103.17570000,321183663.33563700
2025-01-19 00:00:00,ETHUSDC,3304.17000000,3444.99000000,3125.50000000,3209.99000000,181062.42540000,594632064.78199600
2025-01-20 00:00:00,ETHUSDC,3210.40000000,3448.00000000,3139.73000000,3280.01000000,161444.24760000,533044460.90574600
2025-01-21 00:00:00,ETHUSDC,3280.49000000,3368.22000000,3201.00000000,3327.80000000,63495.20710000,208369533.76403600
2025-01-22 00:00:00,ETHUSDC,3327.71000000,3365.85000000,3222.01000000,3241.41000000,48202.17050000,158552180.93171800
2025-01-23 00:00:00,ETHUSDC,3241.41000000,3348.99000000,3182.46000000,3338.40000000,81771.01660000,265285007.44099000
2025-01-24 00:00:00,ETHUSDC,3339.08000000,3428.47000000,3275.49000000,3309.91000000,90532.80330000,305324914.23612600
2025-01-25 00:00:00,ETHUSDC,3309.99000000,3350.00000000,3269.23000000,3318.79000000,28682.36870000,94938583.05522600
2025-01-26 00:00:00,ETHUSDC,3318.80000000,3363.11000000,3228.71000000,3231.68000000,27339.19020000,90296237.61391100
2025-01-27 00:00:00,ETHUSDC,3231.68000000,3253.17000000,3018.00000000,3181.91000000,120029.14870000,374470469.27762000
2025-01-28 00:00:00,ETHUSDC,3182.20000000,3223.38000000,3038.24000000,3076.03000000,50142.26090000,158007529.39637800
2025-01-29 00:00:00,ETHUSDC,3075.97000000,3182.01000000,3054.17000000,3114.00000000,56439.85980000,176020720.43080000
2025-01-30 00:00:00,ETHUSDC,3114.07000000,3283.57000000,3091.39000000,3247.62000000,48609.81530000,156845390.69432900
2025-01-31 00:00:00,ETHUSDC,3247.61000000,3438.43000000,3213.70000000,3300.04000000,99035.37090000,330508030.31430500
2025-02-01 00:00:00,ETHUSDC,3299.92000000,3330.94000000,3100.96000000,3116.56000000,48937.93770000,157911707.73130200
2025-02-02 00:00:00,ETHUSDC,3116.41000000,3163.12000000,2750.00000000,2869.29000000,140954.10100000,418944200.26502900
2025-02-03 00:00:00,ETHUSDC,2869.49000000,2924.40000000,2100.00000000,2883.19000000,505947.31660000,1323001286.03576000
2025-02-04 00:00:00,ETHUSDC,2882.65000000,2891.69000000,2633.56000000,2731.99000000,190601.06040000,526210890.32591200
2025-02-05 00:00:00,ETHUSDC,2732.49000000,2827.93000000,2700.00000000,2788.39000000,124552.53090000,343955987.02094500
2025-02-06 00:00:00,ETHUSDC,2788.32000000,2858.75000000,2655.82000000,2686.78000000,109518.36840000,300608853.76489600
2025-02-07 00:00:00,ETHUSDC,2686.78000000,2798.81000000,2563.02000000,2622.87000000,96936.62160000,261773456.24405400
2025-02-08 00:00:00,ETHUSDC,2622.70000000,2667.88000000,2589.13000000,2633.01000000,45016.37060000,118225723.62061400
2025-02-09 00:00:00,ETHUSDC,2633.27000000,2699.43000000,2522.35000000,2627.81000000,48004.71170000,125794410.78479700
2025-02-10 00:00:00,ETHUSDC,2627.81000000,2694.15000000,2560.66000000,2661.91000000,52787.20750000,139576862.41483200
2025-02-11 00:00:00,ETHUSDC,2661.51000000,2725.49000000,2559.59000000,2602.58000000,62386.00160000,165965814.53956200
2025-02-12 00:00:00,ETHUSDC,2602.40000000,2796.18000000,2545.53000000,2738.05000000,87123.68660000,229953165.50715500
2025-02-13 00:00:00,ETHUSDC,2739.12000000,2757.98000000,2613.33000000,2676.08000000,50825.07290000,135702363.64013700
2025-02-14 00:00:00,ETHUSDC,2676.09000000,2792.47000000,2664.93000000,2726.18000000,43026.32740000,117193469.84729100
2025-02-15 00:00:00,ETHUSDC,2726.70000000,2739.49000000,2663.61000000,2693.74000000,23304.26150000,62993070.66364500
2025-02-16 00:00:00,ETHUSDC,2693.73000000,2729.71000000,2652.00000000,2661.80000000,20333.27860000,54645899.41210500
2025-02-17 00:00:00,ETHUSDC,2661.21000000,2849.89000000,2638.19000000,2743.71000000,68174.61260000,187025704.27610500
2025-02-18 00:00:00,ETHUSDC,2744.35000000,2756.96000000,2605.00000000,2670.11000000,83135.17150000,221657957.24570000
2025-02-19 00:00:00,ETHUSDC,2670.90000000,2736.20000000,2655.47000000,2715.90000000,41856.44470000,113328452.48610300
2025-02-20 00:00:00,ETHUSDC,2715.59000000,2771.34000000,2707.86000000,2739.04000000,41318.99910000,113129679.41203100
2025-02-21 00:00:00,ETHUSDC,2739.04000000,2846.76000000,2615.00000000,2661.69000000,131817.71830000,358701057.08288900
2025-02-22 00:00:00,ETHUSDC,2661.79000000,2798.07000000,2652.21000000,2763.80000000,48953.57230000,133906558.09055300
2025-02-23 00:00:00,ETHUSDC,2763.79000000,2856.00000000,2746.14000000,2820.09000000,65329.03020000,182990810.82364700
2025-02-24 00:00:00,ETHUSDC,2819.91000000,2839.97000000,2471.17000000,2513.09000000,152040.91470000,405874739.20008600
2025-02-25 00:00:00,ETHUSDC,2513.18000000,2530.70000000,2312.00000000,2492.04000000,217808.97190000,528761399.20683200
2025-02-26 00:00:00,ETHUSDC,2492.75000000,2504.49000000,2251.12000000,2332.41000000,153606.62840000,364604590.49463900
2025-02-27 00:00:00,ETHUSDC,2333.38000000,2379.65000000,2228.08000000,2305.61000000,131386.17410000,304894221.68957500
2025-02-28 00:00:00,ETHUSDC,2305.83000000,2312.23000000,2073.69000000,2236.79000000,276674.48020000,600748190.82352400
2025-03-01 00:00:00,ETHUSDC,2236.80000000,2280.59000000,2142.20000000,2216.80000000,83674.34090000,185453218.67173100
2025-03-02 00:00:00,ETHUSDC,2216.81000000,2550.83000000,2172.09000000,2518.74000000,215044.05730000,509595992.06297700
2025-03-03 00:00:00,ETHUSDC,2518.68000000,2524.01000000,2096.05000000,2147.78000000,212116.27310000,480544718.89407600
2025-03-04 00:00:00,ETHUSDC,2147.71000000,2221.59000000,1991.11000000,2171.12000000,267296.37150000,560005045.72823400
2025-03-05 00:00:00,ETHUSDC,2171.00000000,2273.16000000,2154.80000000,2241.48000000,131680.84170000,290150044.59426200
2025-03-06 00:00:00,ETHUSDC,2241.47000000,2320.13000000,2176.50000000,2202.36000000,108906.13710000,244748955.93538000
2025-03-07 00:00:00,ETHUSDC,2202.34000000,2258.96000000,2102.35000000,2141.07000000,183413.95670000,398255515.38100600
2025-03-08 00:00:00,ETHUSDC,2140.94000000,2234.36000000,2104.44000000,2203.20000000,43245.73420000,93933231.10224200
2025-03-09 00:00:00,ETHUSDC,2203.26000000,2211.66000000,1989.26000000,2020.12000000,113336.26690000,234264418.15914900
2025-03-10 00:00:00,ETHUSDC,2020.24000000,2152.80000000,1809.30000000,1864.62000000,1814725.55230000,3646865633.23207700
2025-03-11 00:00:00,ETHUSDC,1864.45000000,1963.16000000,1753.86000000,1922.99000000,1327676.86090000,2507323120.61656800
2025-03-12 00:00:00,ETHUSDC,1922.86000000,1956.34000000,1829.20000000,1907.80000000,1124039.16100000,2125880421.06039600
2025-03-13 00:00:00,ETHUSDC,1907.79000000,1923.43000000,1821.15000000,1863.90000000,1340899.58220000,2513646244.91757800
2025-03-14 00:00:00,ETHUSDC,1863.94000000,1946.06000000,1860.49000000,1911.54000000,739698.62630000,1411446350.52061000
2025-03-15 00:00:00,ETHUSDC,1911.54000000,1957.88000000,1903.86000000,1937.39000000,237349.87370000,457779924.07188100
2025-03-16 00:00:00,ETHUSDC,1937.48000000,1941.30000000,1860.24000000,1887.00000000,402594.04740000,764258452.38023900
2025-03-17 00:00:00,ETHUSDC,1887.04000000,1952.64000000,1879.63000000,1926.45000000,578246.72510000,1106498312.31676100
2025-03-18 00:00:00,ETHUSDC,1926.36000000,1936.04000000,1872.00000000,1931.43000000,612954.91010000,1163450885.68570000
2025-03-19 00:00:00,ETHUSDC,1931.55000000,2071.11000000,1927.64000000,2056.80000000,1023551.51320000,2056118146.12887700
2025-03-20 00:00:00,ETHUSDC,2056.74000000,2068.75000000,1951.11000000,1982.68000000,826378.16890000,1646228629.15809400
2025-03-21 00:00:00,ETHUSDC,1982.50000000,1995.59000000,1921.80000000,1965.16000000,559197.96840000,1098818196.46727600
2025-03-22 00:00:00,ETHUSDC,1965.09000000,2005.88000000,1963.58000000,1980.39000000,252542.29090000,501922014.80932500
2025-03-23 00:00:00,ETHUSDC,1980.39000000,2020.62000000,1976.38000000,2006.12000000,274274.01780000,548795137.51577800
2025-03-24 00:00:00,ETHUSDC,2006.38000000,2104.83000000,1977.56000000,2081.63000000,721422.36320000,1490705250.27774500
2025-03-25 00:00:00,ETHUSDC,2081.52000000,2098.44000000,2036.96000000,2066.74000000,567955.70440000,1173556218.78840900
2025-03-26 00:00:00,ETHUSDC,2066.74000000,2079.15000000,1981.65000000,2009.84000000,593852.75940000,1206249126.14170800
2025-03-27 00:00:00,ETHUSDC,2009.89000000,2037.81000000,1986.43000000,2003.31000000,556110.76770000,1120394245.42910600
2025-03-28 00:00:00,ETHUSDC,2003.29000000,2015.72000000,1857.29000000,1896.18000000,851563.47020000,1623037113.37901300
2025-03-29 00:00:00,ETHUSDC,1896.17000000,1912.83000000,1796.83000000,1827.79000000,591421.63080000,1094211871.29911900
2025-03-30 00:00:00,ETHUSDC,1827.70000000,1848.69000000,1766.37000000,1807.79000000,475324.35080000,863426390.59385700
2025-03-31 00:00:00,ETHUSDC,1807.93000000,1854.41000000,1776.59000000,1822.11000000,1062738.16320000,1930970364.68409000
2025-04-01 00:00:00,ETHUSDC,1822.04000000,1927.69000000,1817.60000000,1905.18000000,740610.54720000,1391990519.28224900
2025-04-02 00:00:00,ETHUSDC,1905.21000000,1956.77000000,1780.89000000,1794.87000000,1533994.18460000,2874124419.67703600
2025-04-03 00:00:00,ETHUSDC,1794.74000000,1845.30000000,1748.05000000,1816.60000000,1349806.87080000,2420927667.81558600
2025-04-04 00:00:00,ETHUSDC,1816.71000000,1835.77000000,1758.41000000,1816.18000000,1493437.57310000,2686233419.33698300
2025-04-05 00:00:00,ETHUSDC,1816.21000000,1826.85000000,1763.00000000,1805.48000000,366880.91240000,660146473.92455100
2025-04-06 00:00:00,ETHUSDC,1805.52000000,1816.48000000,1535.01000000,1579.69000000,1337149.34310000,2209974953.83895200
2025-04-07 00:00:00,ETHUSDC,1579.72000000,1638.18000000,1409.16000000,1552.43000000,3121459.22010000,4778127012.53656700
2025-04-08 00:00:00,ETHUSDC,1552.43000000,1618.25000000,1444.04000000,1472.25000000,1744850.47050000,2665565255.51504900
2025-04-09 00:00:00,ETHUSDC,1472.24000000,1689.51000000,1383.67000000,1669.19000000,2758160.19950000,4156609460.62126100
2025-04-10 00:00:00,ETHUSDC,1669.08000000,1669.68000000,1471.54000000,1521.43000000,866049.53440000,1352338261.26306300
2025-04-11 00:00:00,ETHUSDC,1521.31000000,1591.16000000,1503.63000000,1566.01000000,730005.41950000,1135524367.32275800
2025-04-12 00:00:00,ETHUSDC,1565.85000000,1669.44000000,1545.01000000,1644.00000000,554919.41390000,895470415.14654800
2025-04-13 00:00:00,ETHUSDC,1644.03000000,1649.70000000,1561.54000000,1597.39000000,617164.36720000,991267280.56540600
2025-04-14 00:00:00,ETHUSDC,1597.18000000,1691.37000000,1595.01000000,1623.63000000,801652.50510000,1316401792.82336500
2025-04-15 00:00:00,ETHUSDC,1623.60000000,1661.33000000,1582.99000000,1588.60000000,642312.91060000,1043089848.77027000
2025-04-16 00:00:00,ETHUSDC,1588.60000000,1613.69000000,1537.98000000,1577.21000000,700158.17930000,1105945419.14621700
2025-04-17 00:00:00,ETHUSDC,1577.13000000,1617.00000000,1562.82000000,1583.77000000,489241.96060000,779207134.51659400
2025-04-18 00:00:00,ETHUSDC,1583.84000000,1600.62000000,1573.46000000,1588.49000000,223229.90210000,354138637.42437300
2025-04-19 00:00:00,ETHUSDC,1588.62000000,1631.98000000,1584.62000000,1612.95000000,205211.85270000,329409552.24736000
2025-04-20 00:00:00,ETHUSDC,1612.94000000,1619.28000000,1565.60000000,1587.34000000,245778.47900000,391094078.55359900
2025-04-21 00:00:00,ETHUSDC,1587.33000000,1658.75000000,1563.47000000,1579.64000000,589001.61370000,949885627.88494300
2025-04-22 00:00:00,ETHUSDC,1579.55000000,1779.00000000,1535.01000000,1757.39000000,690000.08690000,1147375171.40616700
2025-04-23 00:00:00,ETHUSDC,1757.44000000,1837.09000000,1746.00000000,1796.02000000,808844.24730000,1449912282.63568900
2025-04-24 00:00:00,ETHUSDC,1795.90000000,1803.58000000,1723.01000000,1770.48000000,591568.95630000,1042787540.92073300
2025-04-25 00:00:00,ETHUSDC,1770.50000000,1828.82000000,1739.52000000,1785.91000000,592181.05090000,1057035785.84681800
